product_title,rating,transaction_id,date,channel,region,customer_id,quantity,price,revenue
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Three,5003,2025-09-22,Mobile,Europe,36669,3,14.446938655572952,43.34081596671886
Aladdin and His Wonderful Lamp,Three,5004,2024-01-07,Online,Asia,38785,2,45.466666790260014,90.93333358052003
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Three,5005,2025-11-22,Mobile,US,19071,4,29.11683618803252,116.46734475213007
Private Paris (Private #10),Five,5006,2021-08-10,Store,Asia,33478,5,39.45741669702986,197.2870834851493
Private Paris (Private #10),Five,5007,2023-12-27,Store,Asia,46124,2,55.93930859403289,111.87861718806577
Rip it Up and Start Again,Five,5008,2021-09-20,Store,US,32058,2,38.346275968953,76.692551937906
"Pop Gun War, Volume 1: Gift",One,5009,2024-05-17,Mobile,Europe,13060,3,20.544567734958147,61.633703204874436
Without Borders (Wanderlove #1),Two,5010,2023-02-20,Online,US,34886,1,44.045720991280454,44.045720991280454
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Five,5011,2019-04-25,Mobile,US,35298,5,56.75984550051506,283.7992275025753
Join,Five,5012,2021-04-15,Online,Asia,14782,2,29.76169297501279,59.52338595002558
Thirst,Five,5013,2020-01-22,Store,Europe,19401,2,19.73687842617284,39.47375685234568
In Her Wake,One,5014,2020-07-31,Store,Asia,29824,5,10.511852730073288,52.55926365036644
Without Borders (Wanderlove #1),Two,5015,2019-08-26,Online,Europe,17700,2,39.033790376452075,78.06758075290415
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",One,5016,2023-09-01,Mobile,Europe,47775,1,21.18600075177553,21.18600075177553
The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,One,5017,2023-03-09,Store,Europe,31394,5,18.58943146764121,92.94715733820604
"Starving Hearts (Triangular Trade Trilogy, #1)",Two,5018,2025-04-27,Online,US,34457,3,11.830759259392648,35.49227777817794
Tipping the Velvet,One,5019,2022-01-21,Mobile,Europe,42071,1,54.61679411408105,54.61679411408105
This One Summer,Four,5020,2022-08-24,Store,Europe,28299,2,22.639206242878718,45.278412485757435
On a Midnight Clear,Three,5021,2024-01-04,Online,Europe,33350,5,11.393282887797072,56.96641443898536
On a Midnight Clear,Three,5022,2023-02-21,Mobile,Europe,30360,1,13.955663380173318,13.955663380173318
"In a Dark, Dark Wood",One,5023,2025-06-08,Mobile,US,34038,4,22.055104324226928,88.22041729690771
Join,Five,5024,2019-08-07,Store,US,48162,1,31.130367776295987,31.130367776295987
Sharp Objects,Four,5025,2022-03-17,Store,US,42931,4,56.03530793041452,224.14123172165807
"In a Dark, Dark Wood",One,5026,2023-06-02,Online,US,18573,4,20.11376239536784,80.45504958147136
Obsidian (Lux #1),Two,5027,2024-02-09,Mobile,Europe,14612,1,13.47251349186125,13.47251349186125
Obsidian (Lux #1),Two,5028,2021-01-09,Mobile,US,14250,4,14.145469541350382,56.58187816540153
"We Love You, Charlie Freeman",Five,5029,2024-07-19,Mobile,Europe,46053,2,47.62046621502972,95.24093243005944
Untitled Collection: Sabbath Poems 2014,Four,5030,2024-05-08,Store,Europe,46765,1,13.605269640617278,13.605269640617278
In Her Wake,One,5031,2019-11-30,Online,Asia,49524,1,11.116637793376773,11.116637793376773
Aladdin and His Wonderful Lamp,Three,5032,2025-09-16,Mobile,Asia,20537,2,46.644064767473886,93.28812953494777
Behind Closed Doors,Four,5033,2025-09-18,Mobile,Europe,45655,1,50.67508426615017,50.67508426615017
You can't bury them all: Poems,Two,5034,2023-12-08,Online,Europe,33145,3,36.91701250331581,110.75103750994742
Aladdin and His Wonderful Lamp,Three,5035,2022-02-16,Online,US,44991,2,48.9512892138489,97.9025784276978
How Music Works,Two,5036,2020-07-05,Store,US,43957,1,31.639595929333055,31.639595929333055
"We Love You, Charlie Freeman",Five,5037,2020-12-19,Online,Europe,43932,1,54.25075687966746,54.25075687966746
The Electric Pencil: Drawings from Inside State Hospital No. 3,One,5038,2022-04-17,Store,Europe,37126,2,57.62686334753043,115.25372669506086
"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",Five,5039,2022-06-22,Mobile,US,22214,3,13.09559204073289,39.286776122198674
Private Paris (Private #10),Five,5040,2021-03-10,Store,US,48572,1,47.72030063912535,47.72030063912535
Set Me Free,Five,5041,2021-01-20,Mobile,Asia,45416,3,15.217796585310175,45.653389755930526
Shakespeare's Sonnets,Four,5042,2019-08-18,Online,US,22536,5,19.299414155302614,96.49707077651307
"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",Three,5043,2024-02-10,Mobile,Asia,48004,1,44.23800784219649,44.23800784219649
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Four,5044,2025-11-25,Mobile,Asia,45405,4,37.70929992752803,150.83719971011212
A Light in the Attic,Three,5045,2019-03-07,Online,Asia,42806,5,49.624980360067894,248.12490180033947
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Three,5046,2019-06-01,Store,US,24602,4,15.481552280602235,61.92620912240894
orange: The Complete Collection 1 (orange: The Complete Collection #1),One,5047,2020-02-11,Mobile,US,45444,2,53.178774204556184,106.35754840911237
A Light in the Attic,Three,5048,2019-12-18,Online,Asia,13735,5,57.99446464713258,289.9723232356629
The Bear and the Piano,One,5049,2019-05-19,Mobile,Europe,12505,5,40.393720465833546,201.96860232916774
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Three,5050,2021-10-18,Online,Europe,42638,2,24.865087329158097,49.730174658316194
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Three,5051,2019-03-03,Store,Asia,22617,4,24.10089635458558,96.40358541834232
Mesaerion: The Best Science Fiction Stories 1800-1849,One,5052,2025-06-01,Store,Asia,47984,5,41.44288498054404,207.21442490272017
On a Midnight Clear,Three,5053,2023-02-15,Store,Europe,16920,1,12.362031781223411,12.362031781223411
The Torch Is Passed: A Harding Family Story,One,5054,2020-03-29,Mobile,Europe,25316,2,17.07479451409341,34.14958902818682
Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Three,5055,2020-04-05,Online,US,33971,3,31.346517407069086,94.03955222120726
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Three,5056,2020-05-20,Store,Europe,10620,5,17.50201914778164,87.51009573890819
The Gutsy Girl: Escapades for Your Life of Epic Adventure,One,5057,2019-10-08,Store,US,35283,5,40.05438798986828,200.2719399493414
Birdsong: A Story in Pictures,Three,5058,2022-06-09,Mobile,Europe,45053,3,64.75616506957405,194.26849520872216
The Past Never Ends,Four,5059,2025-09-22,Online,US,36674,4,54.929465025590815,219.71786010236326
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Five,5060,2021-06-08,Mobile,Asia,22558,4,33.55318003430981,134.21272013723924
The Murder That Never Was (Forensic Instincts #5),Three,5061,2024-03-30,Mobile,Europe,40772,4,49.934851572395765,199.73940628958306
In Her Wake,One,5062,2023-08-23,Store,Asia,33075,5,12.14883758629246,60.7441879314623
orange: The Complete Collection 1 (orange: The Complete Collection #1),One,5063,2021-01-10,Store,Asia,26050,2,50.790075240009116,101.58015048001823
"Starving Hearts (Triangular Trade Trilogy, #1)",Two,5064,2019-08-21,Mobile,Asia,33647,5,15.397682285660174,76.98841142830088
Libertarianism for Beginners,Two,5065,2019-06-30,Store,Europe,11318,3,41.1901563914953,123.57046917448591
In Her Wake,One,5066,2024-11-29,Mobile,Asia,31545,2,14.515557013809284,29.031114027618568
Worlds Elsewhere: Journeys Around Shakespeareâs Globe,Five,5067,2024-12-08,Store,Asia,19313,1,34.85435599168037,34.85435599168037
How Music Works,Two,5068,2019-10-19,Store,Europe,14722,2,44.64703848310304,89.29407696620608
Shakespeare's Sonnets,Four,5069,2019-07-06,Store,US,49181,4,18.398948987173092,73.59579594869237
You can't bury them all: Poems,Two,5070,2021-05-17,Store,US,48240,5,30.543204274047,152.716021370235
When We Collided,One,5071,2025-05-18,Store,Europe,42297,1,36.77010381334002,36.77010381334002
The Four Agreements: A Practical Guide to Personal Freedom,Five,5072,2023-01-06,Store,Asia,10430,2,18.892230756900837,37.78446151380167
When We Collided,One,5073,2019-11-22,Mobile,Asia,48872,5,32.642141895637295,163.21070947818646
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Five,5074,2025-03-30,Online,Asia,33295,5,30.514086730336853,152.57043365168425
"Saga, Volume 6 (Saga (Collected Editions) #6)",Three,5075,2022-11-09,Online,US,19229,3,23.07756690676284,69.23270072028852
Private Paris (Private #10),Five,5076,2025-03-28,Mobile,US,24101,5,54.88771115618646,274.4385557809323
The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,One,5077,2021-12-26,Mobile,Europe,23224,1,19.246680952625145,19.246680952625145
Maude (1883-1993):She Grew Up with the country,Two,5078,2024-05-29,Online,Asia,10993,4,17.711737244653076,70.8469489786123
Slow States of Collapse: Poems,Three,5079,2020-07-29,Online,Asia,41711,2,55.658374667807294,111.31674933561459
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Three,5080,2023-08-06,Store,Europe,11594,4,17.785953859973915,71.14381543989566
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Four,5081,2020-05-28,Mobile,US,24326,3,45.592196019744875,136.77658805923463
In Her Wake,One,5082,2022-05-08,Store,US,20747,1,11.827792097357817,11.827792097357817
Penny Maybe,Three,5083,2021-08-26,Online,Europe,40522,2,34.596049080341515,69.19209816068303
Without Borders (Wanderlove #1),Two,5084,2025-07-21,Store,Asia,19049,4,44.650872474986976,178.6034898999479
The Requiem Red,One,5085,2021-08-06,Mobile,Asia,21578,3,22.33312314750461,66.99936944251384
Set Me Free,Five,5086,2025-05-02,Store,US,29797,5,16.640692516291224,83.20346258145612
In the Country We Love: My Family Divided,Four,5087,2020-12-07,Mobile,US,21174,3,22.133851822373977,66.40155546712194
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Five,5088,2019-02-07,Store,Europe,32706,2,34.74384653781733,69.48769307563467
The Secret of Dreadwillow Carse,One,5089,2021-09-08,Store,Asia,22880,3,49.971822012398455,149.91546603719536
Libertarianism for Beginners,Two,5090,2023-11-10,Mobile,Europe,46794,2,50.693754850444144,101.38750970088829
The Most Perfect Thing: Inside (and Outside) a Bird's Egg,Four,5091,2020-12-07,Online,Asia,15725,4,46.29883777555804,185.19535110223217
The Nameless City (The Nameless City #1),Four,5092,2025-09-11,Online,Europe,39357,2,30.579428253694633,61.15885650738927
The Past Never Ends,Four,5093,2023-06-07,Mobile,Asia,28339,2,67.39210192466619,134.78420384933239
The Elephant Tree,Five,5094,2021-08-11,Store,Europe,26979,3,28.408674317528504,85.22602295258551
#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,Five,5095,2020-09-10,Mobile,US,47198,5,19.43606169472333,97.18030847361663
Soumission,One,5096,2023-11-17,Mobile,US,42723,1,48.68531040350981,48.68531040350981
How Music Works,Two,5097,2022-02-07,Store,Europe,40926,4,33.99483389108185,135.9793355643274
The Gutsy Girl: Escapades for Your Life of Epic Adventure,One,5098,2025-07-09,Mobile,US,47847,1,34.75049772717851,34.75049772717851
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Five,5099,2020-02-15,Store,Asia,20402,3,60.66315255072891,181.98945765218673
Soumission,One,5100,2024-07-08,Mobile,US,10197,5,52.15517819242812,260.7758909621406
Mesaerion: The Best Science Fiction Stories 1800-1849,One,5101,2023-11-26,Store,Europe,42228,1,32.3162706864121,32.3162706864121
Shakespeare's Sonnets,Four,5102,2020-03-30,Mobile,Europe,43789,3,17.833344331449716,53.50003299434915
The Four Agreements: A Practical Guide to Personal Freedom,Five,5103,2024-05-18,Online,US,14185,5,18.061849620873573,90.30924810436787
The Requiem Red,One,5104,2019-10-06,Mobile,Europe,22161,3,26.07742103607072,78.23226310821217
Set Me Free,Five,5105,2025-01-26,Online,Asia,35619,2,19.41851456926386,38.83702913852772
It's Only the Himalayas,Two,5106,2025-05-15,Store,Europe,25902,2,49.36383818951563,98.72767637903127
Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Four,5107,2021-11-07,Store,US,28651,2,49.017884185575014,98.03576837115003
The Requiem Red,One,5108,2024-07-20,Store,US,44759,3,19.747108663822225,59.241325991466674
Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),One,5109,2021-10-27,Mobile,Europe,42060,2,19.463888314330312,38.927776628660624
When We Collided,One,5110,2023-08-21,Mobile,US,31704,5,31.39115226007911,156.95576130039555
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Three,5111,2023-01-06,Store,Asia,29349,5,18.382550250151816,91.91275125075907
Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Three,5112,2020-12-15,Store,Europe,29801,5,26.089710036008675,130.44855018004338
Sapiens: A Brief History of Humankind,Five,5113,2021-03-28,Online,Europe,19269,4,54.03986786025717,216.15947144102867
"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",Five,5114,2025-02-27,Store,US,39408,1,16.969237169538253,16.969237169538253
Birdsong: A Story in Pictures,Three,5115,2019-05-29,Store,Asia,31364,3,59.09718800303765,177.29156400911296
Set Me Free,Five,5116,2023-08-14,Online,US,49983,3,18.000041689826155,54.000125069478464
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Three,5117,2019-04-16,Store,US,42166,4,21.750955022967922,87.00382009187169
Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Three,5118,2021-07-14,Mobile,US,27963,1,24.904322538987213,24.904322538987213
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Five,5119,2019-04-09,Store,Asia,46598,2,41.90706410875148,83.81412821750295
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Four,5120,2024-12-15,Store,US,32514,1,37.24150949391132,37.24150949391132
The Electric Pencil: Drawings from Inside State Hospital No. 3,One,5121,2025-03-16,Online,Asia,28666,4,52.18158807791363,208.72635231165452
The Most Perfect Thing: Inside (and Outside) a Bird's Egg,Four,5122,2025-05-14,Store,Europe,33447,4,38.02775274473715,152.1110109789486
Maude (1883-1993):She Grew Up with the country,Two,5123,2023-10-20,Store,Europe,28436,2,16.542742216315037,33.085484432630075
Security,Two,5124,2022-07-31,Online,Asia,27604,5,34.70598584374637,173.52992921873184
The Murder That Never Was (Forensic Instincts #5),Three,5125,2022-04-16,Online,Asia,48439,1,63.70247851283882,63.70247851283882
The Natural History of Us (The Fine Art of Pretending #2),Three,5126,2021-12-24,Store,Asia,23753,5,45.28631333181401,226.43156665907003
Black Dust,Five,5127,2019-10-30,Mobile,Asia,10964,3,29.443405199117485,88.33021559735246
Soumission,One,5128,2021-01-11,Online,US,34849,1,48.89005558526119,48.89005558526119
When We Collided,One,5129,2021-09-06,Online,Europe,14554,1,25.448983975315542,25.448983975315542
"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",Two,5130,2020-04-22,Online,Asia,26000,4,33.74494834180917,134.97979336723668
The Past Never Ends,Four,5131,2025-02-14,Mobile,Europe,11227,1,54.6309039713906,54.6309039713906
Maude (1883-1993):She Grew Up with the country,Two,5132,2021-06-28,Mobile,US,10219,3,16.592544115415446,49.777632346246335
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Three,5133,2024-12-17,Online,Europe,32765,1,14.104995752268147,14.104995752268147
The Secret of Dreadwillow Carse,One,5134,2022-12-12,Mobile,Europe,12445,3,55.64571343851216,166.93714031553648
Princess Between Worlds (Wide-Awake Princess #5),Five,5135,2024-03-22,Online,Europe,32752,1,13.615981932788223,13.615981932788223
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",One,5136,2019-12-17,Mobile,Asia,48414,1,20.819933227451664,20.819933227451664
How Music Works,Two,5137,2025-09-25,Store,Europe,33313,1,43.46118680253777,43.46118680253777
Unicorn Tracks,Three,5138,2024-10-12,Store,US,42577,2,20.119888290956826,40.23977658191365
"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",Two,5139,2021-07-23,Mobile,Asia,26440,5,41.372953992682525,206.86476996341264
In the Country We Love: My Family Divided,Four,5140,2024-07-14,Store,Asia,17428,1,22.93963674967172,22.93963674967172
Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Four,5141,2025-12-18,Online,Europe,16319,5,47.758803788594705,238.79401894297354
Black Dust,Five,5142,2024-05-16,Mobile,Asia,14789,2,37.611227241482375,75.22245448296475
The Elephant Tree,Five,5143,2025-10-03,Online,US,11106,2,27.13523666264668,54.27047332529336
Behind Closed Doors,Four,5144,2021-08-16,Mobile,Asia,39490,5,55.89313752315926,279.4656876157963
The Natural History of Us (The Fine Art of Pretending #2),Three,5145,2020-03-09,Mobile,Europe,34864,1,47.797360033966264,47.797360033966264
Birdsong: A Story in Pictures,Three,5146,2022-01-08,Online,Europe,44234,1,54.40748556666189,54.40748556666189
Maude (1883-1993):She Grew Up with the country,Two,5147,2022-11-21,Mobile,US,45902,5,17.322549456453554,86.61274728226778
